sentence_id,sentence,cleaned_sentence,tokens
336,But I don't feel too sure about this whole affair.,but i dont feel too sure about this whole affair,dont feel sure whole affair
337,It has now come to the final point.,it has now come to the final point,come final point
338,"You have had your joke, and alarmed or offended most of your relations, and given the whole Shire something to talk about for nine days, or ninety-nine more likely.",you have had your joke and alarmed or offended most of your relations and given the whole shire something to talk about for nine days or ninetynine more likely,joke alarmed offended relations given whole shire something talk nine days ninetynine likely
339,Are you going any further?',are you going any further,going
340,"'Yes, I am.",yes i am,yes
341,"I feel I need a holiday, a very long holiday, as I have told you before.",i feel i need a holiday a very long holiday as i have told you before,feel need holiday long holiday told
342,Probably a permanent holiday: I don't expect I shall return.,probably a permanent holiday i dont expect i shall return,probably permanent holiday dont expect shall return
343,"In fact, I don't mean to, and I have made all arrangements.",in fact i dont mean to and i have made all arrangements,fact dont mean made arrangements
344,"'I am old, Gandalf.",i am old gandalf,old gandalf
345,"I don't look it, but I am beginning to feel it in my heart of hearts.",i dont look it but i am beginning to feel it in my heart of hearts,dont look beginning feel heart hearts
346,_Well-preserved_ indeed!',wellpreserved indeed,wellpreserved indeed
347,he snorted.,he snorted,snorted
348,"'Why, I feel all thin, sort of _stretched,_ if you know what I mean: like butter that has been scraped over too much bread.",why i feel all thin sort of stretched if you know what i mean like butter that has been scraped over too much bread,feel thin sort stretched know mean like butter scraped much bread
349,That can't be right.,that cant be right,cant right
350,"I need a change, or something.'",i need a change or something,need change something
351,Gandalf looked curiously and closely at him.,gandalf looked curiously and closely at him,gandalf looked curiously closely
352,"'No, it does not seem right,' he said thoughtfully.",no it does not seem right he said thoughtfully,seem right said thoughtfully
353,"'No, after all I believe your plan is probably the best.'",no after all i believe your plan is probably the best,believe plan probably best
354,"'Well, I've made up my mind, anyway.",well ive made up my mind anyway,well ive made mind anyway
355,"I want to see mountains again, Gandalf, _mountains,_ and then find somewhere where I can _rest._ In peace and quiet, without a lot of relatives prying around, and a string of confounded visitors hanging on the bell.",i want to see mountains again gandalf mountains and then find somewhere where i can rest in peace and quiet without a lot of relatives prying around and a string of confounded visitors hanging on the bell,want see mountains gandalf mountains find somewhere rest peace quiet without lot relatives prying around string confounded visitors hanging bell
356,I might find somewhere where I can finish my book.,i might find somewhere where i can finish my book,might find somewhere finish book
357,I have thought of a nice ending for it: _and he lived happily ever after to the end of his days.,i have thought of a nice ending for it and he lived happily ever after to the end of his days,thought nice ending lived happily ever end days
358,"'_
     Gandalf laughed.",gandalf laughed,gandalf laughed
359,I hope he will.,i hope he will,hope
360,"But nobody will read the book, however it ends.'",but nobody will read the book however it ends,nobody read book however ends
361,"'Oh, they may, in years to come.",oh they may in years to come,oh may years come
362,"Frodo has read some already, as far as it has gone.",frodo has read some already as far as it has gone,frodo read already far gone
363,"You'll keep an eye on Frodo, won't you?'",youll keep an eye on frodo wont you,youll keep eye frodo wont
364,"'Yes, I will  two eyes, as often as I can spare them.'",yes i will two eyes as often as i can spare them,yes two eyes often spare
365,"'He would come with me, of course, if I asked him.",he would come with me of course if i asked him,would come course asked
366,"In fact he offered to once, just before the party.",in fact he offered to once just before the party,fact offered party
367,"But he does not really want to, yet.",but he does not really want to yet,really want yet
368,"I want to see the wild country again before I die, and the Mountains; but he is still in love with the Shire, with woods and fields and little rivers.",i want to see the wild country again before i die and the mountains but he is still in love with the shire with woods and fields and little rivers,want see wild country die mountains still love shire woods fields little rivers
369,He ought to be comfortable here.,he ought to be comfortable here,ought comfortable
370,"I am leaving everything to him, of course, except a few oddments.",i am leaving everything to him of course except a few oddments,leaving everything course except oddments
371,"I hope he will be happy, when he gets used to being on his own.",i hope he will be happy when he gets used to being on his own,hope happy gets used
372,It's time he was his own master now.',its time he was his own master now,time master
373,'Everything?',everything,everything
374,said Gandalf.,said gandalf,said gandalf
375,'The ring as well?,the ring as well,ring well
376,"You agreed to that, you remember.'",you agreed to that you remember,agreed remember
377,"'Well, er, yes, I suppose so,' stammered Bilbo.",well er yes i suppose so stammered bilbo,well er yes suppose stammered bilbo
378,'Where is it?',where is it,
379,"'In an envelope, if you must know,' said Bilbo impatiently.",in an envelope if you must know said bilbo impatiently,envelope must know said bilbo impatiently
380,'There on the mantelpiece.,there on the mantelpiece,mantelpiece
381,"Well, no!",well no,well
382,Here it is in my pocket!',here it is in my pocket,pocket
383,He hesitated.,he hesitated,hesitated
384,'Isn't that odd now?',isnt that odd now,isnt odd
385,he said softly to himself.,he said softly to himself,said softly
386,"'Yet after all, why not?",yet after all why not,yet
387,Why shouldn't it stay there?',why shouldnt it stay there,shouldnt stay
388,"Gandalf looked again very hard at Bilbo, and there was a gleam in his eyes.",gandalf looked again very hard at bilbo and there was a gleam in his eyes,gandalf looked hard bilbo gleam eyes
389,"'I think, Bilbo,' he said quietly, 'I should leave it behind.",i think bilbo he said quietly i should leave it behind,think bilbo said quietly leave behind
390,Don't you want to?',dont you want to,dont want
391,'Well yes  and no.,well yes and no,well yes
392,"Now it comes to it, I don't like parting with it at all, I may say.",now it comes to it i dont like parting with it at all i may say,comes dont like parting may say
393,And I don't really see why I should.,and i dont really see why i should,dont really see
394,Why do you want me to?',why do you want me to,want
395,"he asked, and a curious change came over his voice.",he asked and a curious change came over his voice,asked curious change came voice
396,It was sharp with suspicion and annoyance.,it was sharp with suspicion and annoyance,sharp suspicion annoyance
397,'You are always badgering me about my ring; but you have never bothered me about the other things that I got on my journey.',you are always badgering me about my ring but you have never bothered me about the other things that i got on my journey,always badgering ring never bothered things got journey
398,"'No, but I had to badger you,' said Gandalf.",no but i had to badger you said gandalf,badger said gandalf
399,'I wanted the truth.,i wanted the truth,wanted truth
400,It was important.,it was important,important
401,"Magic rings are  well, magical; and they are rare and curious.",magic rings are well magical and they are rare and curious,magic rings well magical rare curious
402,"I was professionally interested in your ring, you may say; and I still am.",i was professionally interested in your ring you may say and i still am,professionally interested ring may say still
403,"I should like to know where it is, if you go wandering again.",i should like to know where it is if you go wandering again,like know go wandering
404,Also I think _you_have had it quite long enough.,also i think youhave had it quite long enough,also think youhave quite long enough
405,You won't need it any more.,you wont need it any more,wont need
406,"Bilbo, unless I am quite mistaken.'",bilbo unless i am quite mistaken,bilbo unless quite mistaken
407,"Bilbo flushed, and there was an angry light in his eyes.",bilbo flushed and there was an angry light in his eyes,bilbo flushed angry light eyes
408,His kindly face grew hard.,his kindly face grew hard,kindly face grew hard
409,'Why not?',why not,
410,he cried.,he cried,cried
411,"'And what business is it of yours, anyway, to know what I do with my own things?",and what business is it of yours anyway to know what i do with my own things,business anyway know things
412,It is my own.,it is my own,
413,I found it.,i found it,found
414,It came to me.',it came to me,came
415,"'Yes, yes,' said Gandalf.",yes yes said gandalf,yes yes said gandalf
416,'But there is no need to get angry.',but there is no need to get angry,need get angry
417,"'If I am it is your fault,' said Bilbo.",if i am it is your fault said bilbo,fault said bilbo
418,"'It is mine, I tell you.",it is mine i tell you,mine tell
419,My own.,my own,
420,My precious.,my precious,precious
421,"Yes, my precious.'",yes my precious,yes precious
422,"The wizard's face remained grave and attentive, and only a flicker in his deep eyes showed that he was startled and indeed alarmed.",the wizards face remained grave and attentive and only a flicker in his deep eyes showed that he was startled and indeed alarmed,wizards face remained grave attentive flicker deep eyes showed startled indeed alarmed
423,"'It has been called that before,' he said, 'but not by you.'",it has been called that before he said but not by you,called said
424,'But I say it now.,but i say it now,say
425,And why not?,and why not,
426,Even if Gollum said the same once.,even if gollum said the same once,even gollum said
427,"It's not his now, but mine.",its not his now but mine,mine
428,"And I shall keep it, I say.'",and i shall keep it i say,shall keep say
429,Gandalf stood up.,gandalf stood up,gandalf stood
430,He spoke sternly.,he spoke sternly,spoke sternly
431,'You will be a fool if you do.,you will be a fool if you do,fool
432,"Bilbo,' he said.",bilbo he said,bilbo said
433,'You make that clearer with every word you say.,you make that clearer with every word you say,make clearer every word say
434,It has got far too much hold on you.,it has got far too much hold on you,got far much hold
435,Let it go!,let it go,let go
436,"And then you can go yourself, and be free.'",and then you can go yourself and be free,go free
437,"'I'll do as I choose and go as I please,' said Bilbo obstinately.",ill do as i choose and go as i please said bilbo obstinately,ill choose go please said bilbo obstinately
438,"'Now, now, my dear hobbit! '",now now my dear hobbit,dear hobbit
439,said Gandalf.,said gandalf,said gandalf
440,"'All your long life we have been friends, and you owe me something.",all your long life we have been friends and you owe me something,long life friends owe something
441,Come!,come,come
442,Do as you promised: give it up! ',do as you promised give it up,promised give
443,"'Well, if you want my ring yourself, say so!'",well if you want my ring yourself say so,well want ring say
444,cried Bilbo.,cried bilbo,cried bilbo
445,'But you won't get it.,but you wont get it,wont get
446,"I won't give my precious away, I tell you.'",i wont give my precious away i tell you,wont give precious away tell
447,His hand strayed to the hilt of his small sword.,his hand strayed to the hilt of his small sword,hand strayed hilt small sword
448,Gandalf's eyes flashed.,gandalfs eyes flashed,gandalfs eyes flashed
449,"It will be my turn to get angry soon,' he said.",it will be my turn to get angry soon he said,turn get angry soon said
450,"If you say that again, I shall.",if you say that again i shall,say shall
451,Then you will see Gandalf the Grey uncloaked.',then you will see gandalf the grey uncloaked,see gandalf grey uncloaked
452,"He took a step towards the hobbit, and he seemed to grow tall and menacing; his shadow filled the little room.",he took a step towards the hobbit and he seemed to grow tall and menacing his shadow filled the little room,took step towards hobbit seemed grow tall menacing shadow filled little room
453,"Bilbo backed away to the wall, breathing hard, his hand clutching at his pocket.",bilbo backed away to the wall breathing hard his hand clutching at his pocket,bilbo backed away wall breathing hard hand clutching pocket
454,"They stood for a while facing one another, and the air of the room tingled.",they stood for a while facing one another and the air of the room tingled,stood facing one another air room tingled
455,Gandalf's eyes remained bent on the hobbit.,gandalfs eyes remained bent on the hobbit,gandalfs eyes remained bent hobbit
456,"Slowly his hands relaxed, and he began to tremble.",slowly his hands relaxed and he began to tremble,slowly hands relaxed began tremble
457,"'I don't know what has come over you, Gandalf,' he said.",i dont know what has come over you gandalf he said,dont know come gandalf said
458,'You have never been like this before.,you have never been like this before,never like
459,What is it all about?,what is it all about,
460,It is mine isn't it?,it is mine isnt it,mine isnt
461,"I found it, and Gollum would have killed me, if I hadn't kept it.",i found it and gollum would have killed me if i hadnt kept it,found gollum would killed hadnt kept
462,"I'm not a thief, whatever he said.'",im not a thief whatever he said,im thief whatever said
463,"'I have never called you one,' Gandalf answered.",i have never called you one gandalf answered,never called one gandalf answered
464,'And I am not one either.,and i am not one either,one either
465,"I am not trying to rob you, but to help you.",i am not trying to rob you but to help you,trying rob help
466,"I wish you would trust me, as you used.'",i wish you would trust me as you used,wish would trust used
467,"He turned away, and the shadow passed.",he turned away and the shadow passed,turned away shadow passed
468,"He seemed to dwindle again to an old grey man, bent and troubled.",he seemed to dwindle again to an old grey man bent and troubled,seemed dwindle old grey man bent troubled
469,Bilbo drew his hand over his eyes.,bilbo drew his hand over his eyes,bilbo drew hand eyes
470,"I am sorry,' he said.",i am sorry he said,sorry said
471,'But I felt so queer.,but i felt so queer,felt queer
472,And yet it would be a relief in a way not to be bothered with it any more.,and yet it would be a relief in a way not to be bothered with it any more,yet would relief way bothered
473,It has been so growing on my mind lately.,it has been so growing on my mind lately,growing mind lately
474,Sometimes I have felt it was like an eye looking at me.,sometimes i have felt it was like an eye looking at me,sometimes felt like eye looking
475,"And I am always wanting to put it on and disappear, don't you know; or wondering if it is safe, and pulling it out to make sure.",and i am always wanting to put it on and disappear dont you know or wondering if it is safe and pulling it out to make sure,always wanting put disappear dont know wondering safe pulling make sure
476,"I tried locking it up, but I found I couldn't rest without it in my pocket.",i tried locking it up but i found i couldnt rest without it in my pocket,tried locking found couldnt rest without pocket
477,I don't know why.,i dont know why,dont know
478,And I don't seem able to make up my mind.',and i dont seem able to make up my mind,dont seem able make mind
479,"'Then trust mine,' said Gandalf.",then trust mine said gandalf,trust mine said gandalf
480,'It is quite made up.,it is quite made up,quite made
481,Go away and leave it behind.,go away and leave it behind,go away leave behind
482,Stop possessing it.,stop possessing it,stop possessing
483,"Give it to Frodo, and I will look after him.'",give it to frodo and i will look after him,give frodo look
484,Bilbo stood for a moment tense and undecided.,bilbo stood for a moment tense and undecided,bilbo stood moment tense undecided
485,Presently he sighed.,presently he sighed,presently sighed
486,"'All right,' he said with an effort.",all right he said with an effort,right said effort
487,I will.',i will,
488,"Then he shrugged his shoulders, and smiled rather ruefully.",then he shrugged his shoulders and smiled rather ruefully,shrugged shoulders smiled rather ruefully
489,"'After all that's what this party business was all about, really: to give away lots of birthday presents, and somehow make it easier to give it away at the same time.",after all thats what this party business was all about really to give away lots of birthday presents and somehow make it easier to give it away at the same time,thats party business really give away lots birthday presents somehow make easier give away time
490,"It hasn't made it any easier in the end, but it would be a pity to waste all my preparations.",it hasnt made it any easier in the end but it would be a pity to waste all my preparations,hasnt made easier end would pity waste preparations
491,It would quite spoil the joke.',it would quite spoil the joke,would quite spoil joke
492,"'Indeed it would take away the only point I ever saw in the affair,' said Gandalf.",indeed it would take away the only point i ever saw in the affair said gandalf,indeed would take away point ever saw affair said gandalf
493,"'Very well,' said Bilbo, 'it goes to Frodo with all the rest.'",very well said bilbo it goes to frodo with all the rest,well said bilbo goes frodo rest
494,He drew a deep breath.,he drew a deep breath,drew deep breath
495,"'And now I really must be starting, or somebody else will catch me.",and now i really must be starting or somebody else will catch me,really must starting somebody else catch
496,"I have said good-bye, and I couldn't bear to do it all over again.'",i have said goodbye and i couldnt bear to do it all over again,said goodbye couldnt bear
497,He picked up his bag and moved to the door.,he picked up his bag and moved to the door,picked bag moved door
498,"'You have still got the ring in your pocket,' said the wizard.",you have still got the ring in your pocket said the wizard,still got ring pocket said wizard
499,"'Well, so I have!'",well so i have,well
500,cried Bilbo.,cried bilbo,cried bilbo
501,'And my will and all the other documents too.,and my will and all the other documents too,documents
502,You had better take it and deliver it for me.,you had better take it and deliver it for me,better take deliver
503,That will be safest.',that will be safest,safest
504,"'No, don't give the ring to me,' said Gandalf.",no dont give the ring to me said gandalf,dont give ring said gandalf
505,'Put it on the mantelpiece.,put it on the mantelpiece,put mantelpiece
506,"It will be safe enough there, till Frodo comes.",it will be safe enough there till frodo comes,safe enough till frodo comes
507,I shall wait for him.',i shall wait for him,shall wait
508,"Bilbo took out the envelope, but just as he was about to set it by the clock, his hand jerked back, and the packet fell on the floor.",bilbo took out the envelope but just as he was about to set it by the clock his hand jerked back and the packet fell on the floor,bilbo took envelope set clock hand jerked back packet fell floor
509,"Before he could pick it up, the wizard stooped and seized it and set it in its place.",before he could pick it up the wizard stooped and seized it and set it in its place,could pick wizard stooped seized set place
510,A spasm of anger passed swiftly over the hobbit's face again.,a spasm of anger passed swiftly over the hobbits face again,spasm anger passed swiftly hobbits face
511,Suddenly it gave way to a look of relief and a laugh.,suddenly it gave way to a look of relief and a laugh,suddenly gave way look relief laugh
512,"'Well, that's that,' he said.",well thats that he said,well thats said
513,'Now I'm off!',now im off,im
514,They went out into the hall.,they went out into the hall,went hall
515,Bilbo chose his favourite stick from the stand; then he whistled.,bilbo chose his favourite stick from the stand then he whistled,bilbo chose favourite stick stand whistled
516,Three dwarves came out of different rooms where they had been busy.,three dwarves came out of different rooms where they had been busy,three dwarves came different rooms busy
517,'Is everything ready?',is everything ready,everything ready
518,asked Bilbo.,asked bilbo,asked bilbo
519,'Everything packed and labelled?',everything packed and labelled,everything packed labelled
520,"'Everything,' they answered.",everything they answered,everything answered
521,"'Well, let's start then!'",well lets start then,well lets start
522,He stepped out of the front-door.,he stepped out of the frontdoor,stepped frontdoor
523,"It was a fine night, and the black sky was dotted with stars.",it was a fine night and the black sky was dotted with stars,fine night black sky dotted stars
524,"He looked up, sniffing the air.",he looked up sniffing the air,looked sniffing air
525,'What fun!,what fun,fun
526,"What fun to be off again, off on the Road with dwarves!",what fun to be off again off on the road with dwarves,fun road dwarves
527,"This is what I have really been longing for, for years!",this is what i have really been longing for for years,really longing years
528,Good-bye! ',goodbye,goodbye
529,"he said, looking at his old home and bowing to the door.",he said looking at his old home and bowing to the door,said looking old home bowing door
530,"'Good-bye, Gandalf!'",goodbye gandalf,goodbye gandalf
531,"'Good-bye, for the present, Bilbo.",goodbye for the present bilbo,goodbye present bilbo
532,Take care of yourself!,take care of yourself,take care
533,"You are old enough, and perhaps wise enough.'",you are old enough and perhaps wise enough,old enough perhaps wise enough
534,'Take care!,take care,take care
535,I don't care.,i dont care,dont care
536,Don't you worry about me!,dont you worry about me,dont worry
537,"I am as happy now as I have ever been, and that is saying a great deal.",i am as happy now as i have ever been and that is saying a great deal,happy ever saying great deal
538,But the time has come.,but the time has come,time come
539,"I am being swept off my feet at last,' he added, and then in a low voice, as if to himself, he sang softly in the dark:

          The Road goes ever on and on
            Down from the door where it began.",i am being swept off my feet at last he added and then in a low voice as if to himself he sang softly in the dark the road goes ever on and on down from the door where it began,swept feet last added low voice sang softly dark road goes ever door began
540,"Now far ahead the Road has gone,
            And I must follow, if I can,
           Pursuing it with eager feet,
            Until it joins some larger way
           Where many paths and errands meet.",now far ahead the road has gone and i must follow if i can pursuing it with eager feet until it joins some larger way where many paths and errands meet,far ahead road gone must follow pursuing eager feet joins larger way many paths errands meet
541,And whither then?,and whither then,whither
542,I cannot say.,i cannot say,say
543,"He paused, silent for a moment.",he paused silent for a moment,paused silent moment
544,"Then without another word he turned away from the lights and voices in the fields and tents, and followed by his three companions went round into his garden, and trotted down the long sloping path.",then without another word he turned away from the lights and voices in the fields and tents and followed by his three companions went round into his garden and trotted down the long sloping path,without another word turned away lights voices fields tents followed three companions went round garden trotted long sloping path
545,"He jumped over a low place in the hedge at the bottom, and took to the meadows, passing into the night like a rustle of wind in the grass.",he jumped over a low place in the hedge at the bottom and took to the meadows passing into the night like a rustle of wind in the grass,jumped low place hedge bottom took meadows passing night like rustle wind grass
546,Gandalf remained for a while staring after him into the darkness.,gandalf remained for a while staring after him into the darkness,gandalf remained staring darkness
547,"'Goodbye, my dear Bilbo  until our next meeting!'",goodbye my dear bilbo until our next meeting,goodbye dear bilbo next meeting
548,he said softly and went back indoors.,he said softly and went back indoors,said softly went back indoors
549,"Frodo came in soon afterwards, and found him sitting in the dark, deep in thought.",frodo came in soon afterwards and found him sitting in the dark deep in thought,frodo came soon afterwards found sitting dark deep thought
550,'Has he gone?',has he gone,gone
551,he asked.,he asked,asked
552,"'Yes,' answered Gandalf, 'he has gone at last.'",yes answered gandalf he has gone at last,yes answered gandalf gone last
553,"' I wish  I mean, I hoped until this evening that it was only a joke,' said Frodo.",i wish i mean i hoped until this evening that it was only a joke said frodo,wish mean hoped evening joke said frodo
554,'But I knew in my heart that he really meant to go.,but i knew in my heart that he really meant to go,knew heart really meant go
555,He always used to joke about serious things.,he always used to joke about serious things,always used joke serious things
556,"I wish I had come back sooner, just to see him off.'",i wish i had come back sooner just to see him off,wish come back sooner see
557,"I think really he preferred slipping off quietly in the end,' said Gandalf.",i think really he preferred slipping off quietly in the end said gandalf,think really preferred slipping quietly end said gandalf
558,'Don't be too troubled.,dont be too troubled,dont troubled
559,He'll be all right  now.,hell be all right now,hell right
560,He left a packet for you.,he left a packet for you,left packet
561,There it is!',there it is,
562,"Frodo took the envelope from the mantelpiece, and glanced at it, but did not open it.",frodo took the envelope from the mantelpiece and glanced at it but did not open it,frodo took envelope mantelpiece glanced open
563,"'You'll find his will and all the other documents in there, I think,' said the wizard.",youll find his will and all the other documents in there i think said the wizard,youll find documents think said wizard
564,'You are the master of Bag End now.,you are the master of bag end now,master bag end
565,"And also, I fancy, you'll find a golden ring.'",and also i fancy youll find a golden ring,also fancy youll find golden ring
566,'The ring!',the ring,ring
567,exclaimed Frodo.,exclaimed frodo,exclaimed frodo
568,'Has he left me that?,has he left me that,left
569,I wonder why.,i wonder why,wonder
570,"Still, it may be useful.'",still it may be useful,still may useful
571,"'It may, and it may not,' said Gandalf.",it may and it may not said gandalf,may may said gandalf
572,"'I should not make use of it, if I were you.",i should not make use of it if i were you,make use
573,"But keep it secret, and keep it safe!",but keep it secret and keep it safe,keep secret keep safe
574,Now I am going to bed.',now i am going to bed,going bed
575,As master of Bag End Frodo felt it his painful duty to say good-bye to the guests.,as master of bag end frodo felt it his painful duty to say goodbye to the guests,master bag end frodo felt painful duty say goodbye guests
576,"Rumours of strange events had by now spread all over the field, but Frodo would only say _no doubt everything will be cleared up in the morning_.",rumours of strange events had by now spread all over the field but frodo would only say no doubt everything will be cleared up in the morning,rumours strange events spread field frodo would say doubt everything cleared morning
577,About midnight carriages came for the important folk.,about midnight carriages came for the important folk,midnight carriages came important folk
578,"One by one they rolled away, filled with full but very unsatisfied hobbits.",one by one they rolled away filled with full but very unsatisfied hobbits,one one rolled away filled full unsatisfied hobbits
579,"Gardeners came by arrangement, and removed in wheel-barrows those that had inadvertently remained behind.",gardeners came by arrangement and removed in wheelbarrows those that had inadvertently remained behind,gardeners came arrangement removed wheelbarrows inadvertently remained behind
580,Night slowly passed.,night slowly passed,night slowly passed
581,The sun rose.,the sun rose,sun rose
582,The hobbits rose rather later.,the hobbits rose rather later,hobbits rose rather later
583,Morning went on.,morning went on,morning went
584,"People came and began (by orders) to clear away the pavilions and the tables and the chairs, and the spoons and knives and bottles and plates, and the lanterns, and the flowering shrubs in boxes, and the crumbs and cracker-paper, the forgotten bags and gloves and handkerchiefs, and the uneaten food (a very small item).",people came and began by orders to clear away the pavilions and the tables and the chairs and the spoons and knives and bottles and plates and the lanterns and the flowering shrubs in boxes and the crumbs and crackerpaper the forgotten bags and gloves and handkerchiefs and the uneaten food a very small item,people came began orders clear away pavilions tables chairs spoons knives bottles plates lanterns flowering shrubs boxes crumbs crackerpaper forgotten bags gloves handkerchiefs uneaten food small item
585,"Then a number of other people came (without orders): Bagginses, and Boffins, and Bolgers, and Tooks, and other guests that lived or were staying near.",then a number of other people came without orders bagginses and boffins and bolgers and tooks and other guests that lived or were staying near,number people came without orders bagginses boffins bolgers tooks guests lived staying near
586,"By mid-day, when even the best-fed were out and about again, there was a large crowd at Bag End, uninvited but not unexpected.",by midday when even the bestfed were out and about again there was a large crowd at bag end uninvited but not unexpected,midday even bestfed large crowd bag end uninvited unexpected
587,"Frodo was waiting on the step, smiling, but looking rather tired and worried.",frodo was waiting on the step smiling but looking rather tired and worried,frodo waiting step smiling looking rather tired worried
588,"He welcomed all the callers, but he had not much more to say than before.",he welcomed all the callers but he had not much more to say than before,welcomed callers much say
589,His reply to all inquiries was simply this: 'Mr.,his reply to all inquiries was simply this mr,reply inquiries simply mr
590,"Bilbo Baggins has gone away; as far as I know, for good.'",bilbo baggins has gone away as far as i know for good,bilbo baggins gone away far know good
591,"Some of the visitors he invited to come inside, as Bilbo had left 'messages' for them.",some of the visitors he invited to come inside as bilbo had left messages for them,visitors invited come inside bilbo left messages
592,Inside in the hall there was piled a large assortment of packages and parcels and small articles of furniture.,inside in the hall there was piled a large assortment of packages and parcels and small articles of furniture,inside hall piled large assortment packages parcels small articles furniture
593,On every item there was a label tied.,on every item there was a label tied,every item label tied
594,"There were several labels of this sort:
     _For ADELARD TOOK, for his VERY OWN, from Bilbo,_ on an umbrella.",there were several labels of this sort for adelard took for his very own from bilbo on an umbrella,several labels sort adelard took bilbo umbrella
595,Adelard had carried off many unlabelled ones.,adelard had carried off many unlabelled ones,adelard carried many unlabelled ones
596,"_For DORA BAGGINS in memory of a LONG correspondence, with love from Bilbo,_ on a large waste-paper basket.",for dora baggins in memory of a long correspondence with love from bilbo on a large wastepaper basket,dora baggins memory long correspondence love bilbo large wastepaper basket
597,"Dora was Drogo's sister and the eldest surviving female relative of Bilbo and Frodo; she was ninety-nine, and had written reams of good advice for more than half a century.",dora was drogos sister and the eldest surviving female relative of bilbo and frodo she was ninetynine and had written reams of good advice for more than half a century,dora drogos sister eldest surviving female relative bilbo frodo ninetynine written reams good advice half century
598,"_For MILO BURROWS, hoping it will be useful, from B.B.,_ on a gold pen and ink-bottle.",for milo burrows hoping it will be useful from bb on a gold pen and inkbottle,milo burrows hoping useful bb gold pen inkbottle
599,Milo never answered letters.,milo never answered letters,milo never answered letters
600,"_For ANGELICA'S use, from Uncle Bilbo,_ on a round convex mirror.",for angelicas use from uncle bilbo on a round convex mirror,angelicas use uncle bilbo round convex mirror
601,"She was a young Baggins, and too obviously considered her face shapely.",she was a young baggins and too obviously considered her face shapely,young baggins obviously considered face shapely
602,"_For the collection of HUGO BRACEGIRDLE, from a contributor,_ on an (empty) book-case.",for the collection of hugo bracegirdle from a contributor on an empty bookcase,collection hugo bracegirdle contributor empty bookcase
603,"Hugo was a great borrower of books, and worse than usual at returning them.",hugo was a great borrower of books and worse than usual at returning them,hugo great borrower books worse usual returning
604,"_For LOBELIA SACKVILLE-BAGGINS, as a PRESENT,_ on a case of silver spoons.",for lobelia sackvillebaggins as a present on a case of silver spoons,lobelia sackvillebaggins present case silver spoons
605,"Bilbo believed that she had acquired a good many of his spoons, while he was away on his former journey.",bilbo believed that she had acquired a good many of his spoons while he was away on his former journey,bilbo believed acquired good many spoons away former journey
606,Lobelia knew that quite well.,lobelia knew that quite well,lobelia knew quite well
607,"When she arrived later in the day, she took the point at once, but she also took the spoons.",when she arrived later in the day she took the point at once but she also took the spoons,arrived later day took point also took spoons
608,This is only a small selection of the assembled presents.,this is only a small selection of the assembled presents,small selection assembled presents
609,Bilbo's residence had got rather cluttered up with things in the course of his long life.,bilbos residence had got rather cluttered up with things in the course of his long life,bilbos residence got rather cluttered things course long life
610,It was a tendency of hobbit-holes to get cluttered up: for which the custom of giving so many birthday-presents was largely responsible.,it was a tendency of hobbitholes to get cluttered up for which the custom of giving so many birthdaypresents was largely responsible,tendency hobbitholes get cluttered custom giving many birthdaypresents largely responsible
611,"Not, of course, that the birthday-presents were always _new,_ there were one or two old _mathoms_ of forgotten uses that had circulated all around the district; but Bilbo had usually given new presents, and kept those that he received.",not of course that the birthdaypresents were always new there were one or two old mathoms of forgotten uses that had circulated all around the district but bilbo had usually given new presents and kept those that he received,course birthdaypresents always new one two old mathoms forgotten uses circulated around district bilbo usually given new presents kept received
612,The old hole was now being cleared a little.,the old hole was now being cleared a little,old hole cleared little
613,"Every one of the various parting gifts had labels, written out personally by Bilbo, and several had some point, or some joke.",every one of the various parting gifts had labels written out personally by bilbo and several had some point or some joke,every one various parting gifts labels written personally bilbo several point joke
614,"But, of course, most of the things were given where they would be wanted and welcome.",but of course most of the things were given where they would be wanted and welcome,course things given would wanted welcome
615,"The poorer hobbits, and especially those of Bagshot Row, did very well.",the poorer hobbits and especially those of bagshot row did very well,poorer hobbits especially bagshot row well
616,"Old Gaffer Gamgee got two sacks of potatoes, a new spade, a woollen waistcoat, and a bottle of ointment for creaking joints.",old gaffer gamgee got two sacks of potatoes a new spade a woollen waistcoat and a bottle of ointment for creaking joints,old gaffer gamgee got two sacks potatoes new spade woollen waistcoat bottle ointment creaking joints
617,"Old Rory Brandybuck, in return for much hospitality, got a dozen bottles of Old Winyards: a strong red wine from the Southfarthing, and now quite mature, as it had been laid down by Bilbo's father.",old rory brandybuck in return for much hospitality got a dozen bottles of old winyards a strong red wine from the southfarthing and now quite mature as it had been laid down by bilbos father,old rory brandybuck return much hospitality got dozen bottles old winyards strong red wine southfarthing quite mature laid bilbos father
618,"Rory quite forgave Bilbo, and voted him a capital fellow after the first bottle.",rory quite forgave bilbo and voted him a capital fellow after the first bottle,rory quite forgave bilbo voted capital fellow first bottle
619,There was plenty of everything left for Frodo.,there was plenty of everything left for frodo,plenty everything left frodo
620,"And, of course, all the chief treasures, as well as the books, pictures, and more than enough furniture, were left in his possession.",and of course all the chief treasures as well as the books pictures and more than enough furniture were left in his possession,course chief treasures well books pictures enough furniture left possession
621,"There was, however, no sign nor mention of money or jewellery: not a penny-piece or a glass bead was given away.",there was however no sign nor mention of money or jewellery not a pennypiece or a glass bead was given away,however sign mention money jewellery pennypiece glass bead given away
