sentence_id,sentence,cleaned_sentence,tokens
361,The shadow of the fear of the Black Riders came suddenly over them again.,the shadow of the fear of the black riders came suddenly over them again,shadow fear black riders came suddenly
362,"Ever since they had entered the Forest they had thought chiefly of getting back to the Road; only now when it lay beneath their feet did they remember the danger which pursued them, and was more than likely to be lying in wait for them upon the Road itself.",ever since they had entered the forest they had thought chiefly of getting back to the road only now when it lay beneath their feet did they remember the danger which pursued them and was more than likely to be lying in wait for them upon the road itself,ever since entered forest thought chiefly getting back road lay beneath feet remember danger pursued likely lying wait upon road
363,"They looked anxiously back towards the setting sun, but the Road was brown and empty.",they looked anxiously back towards the setting sun but the road was brown and empty,looked anxiously back towards setting sun road brown empty
364,"'Do you think,' asked Pippin hesitatingly, 'do you think we may be pursued, tonight?'",do you think asked pippin hesitatingly do you think we may be pursued tonight,think asked pippin hesitatingly think may pursued tonight
365,"'No, I hope not tonight,' answered Tom Bombadil; 'nor perhaps the next day.",no i hope not tonight answered tom bombadil nor perhaps the next day,hope tonight answered tom bombadil perhaps next day
366,But do not trust my guess; for I cannot tell for certain.,but do not trust my guess for i cannot tell for certain,trust guess tell certain
367,Out east my knowledge fails.,out east my knowledge fails,east knowledge fails
368,Tom is not master of Riders from the Black Land far beyond his country.',tom is not master of riders from the black land far beyond his country,tom master riders black land far beyond country
369,All the same the hobbits wished he was coming with them.,all the same the hobbits wished he was coming with them,hobbits wished coming
370,"They felt that he would know how to deal with Black Riders, if anyone did.",they felt that he would know how to deal with black riders if anyone did,felt would know deal black riders anyone
371,"They would soon now be going forward into lands wholly strange to them, and beyond all but the most vague and distant legends of the Shire, and in the gathering twilight they longed for home.",they would soon now be going forward into lands wholly strange to them and beyond all but the most vague and distant legends of the shire and in the gathering twilight they longed for home,would soon going forward lands wholly strange beyond vague distant legends shire gathering twilight longed home
372,A deep loneliness and sense of loss was on them.,a deep loneliness and sense of loss was on them,deep loneliness sense loss
373,"They stood silent, reluctant to make the final parting, and only slowly became aware that Tom was wishing them farewell, and telling them to have good heart and to ride on till dark without halting.",they stood silent reluctant to make the final parting and only slowly became aware that tom was wishing them farewell and telling them to have good heart and to ride on till dark without halting,stood silent reluctant make final parting slowly became aware tom wishing farewell telling good heart ride till dark without halting
374,"'Tom will give you good advice, till this day is over (after that your own luck must go with you and guide you): four miles along the Road you'll come upon a village, Bree under Bree-hill, with doors looking westward.",tom will give you good advice till this day is over after that your own luck must go with you and guide you four miles along the road youll come upon a village bree under breehill with doors looking westward,tom give good advice till day luck must go guide four miles along road youll come upon village bree breehill doors looking westward
375,There you'll find an old inn that is called _The Prancing Pony._ Barliman Butterbur is the worthy keeper.,there youll find an old inn that is called the prancing pony barliman butterbur is the worthy keeper,youll find old inn called prancing pony barliman butterbur worthy keeper
376,"There you can stay the night, and afterwards the morning will speed you upon your way.",there you can stay the night and afterwards the morning will speed you upon your way,stay night afterwards morning speed upon way
377,"Be bold, but wary!",be bold but wary,bold wary
378,"Keep up your merry hearts, and ride to meet your fortune!'",keep up your merry hearts and ride to meet your fortune,keep merry hearts ride meet fortune
379,"They begged him to come at least as far as the inn and drink once more with them; but he laughed and refused, saying:

          Tom's country ends here: he will not pass the borders.",they begged him to come at least as far as the inn and drink once more with them but he laughed and refused saying toms country ends here he will not pass the borders,begged come least far inn drink laughed refused saying toms country ends pass borders
380,"Tom has his house to mind, and Goldberry is waiting!",tom has his house to mind and goldberry is waiting,tom house mind goldberry waiting
381,"Then he turned, tossed up his hat, leaped on Lumpkin's back, and rode up over the bank and away singing into the dusk.",then he turned tossed up his hat leaped on lumpkins back and rode up over the bank and away singing into the dusk,turned tossed hat leaped lumpkins back rode bank away singing dusk
382,The hobbits climbed up and watched him until he was out of sight.,the hobbits climbed up and watched him until he was out of sight,hobbits climbed watched sight
383,"'I am sorry to take leave of Master Bombadil,' said Sam.",i am sorry to take leave of master bombadil said sam,sorry take leave master bombadil said sam
384,'He's a caution and no mistake.,hes a caution and no mistake,hes caution mistake
385,"I reckon we may go a good deal further and see naught better, nor queerer.",i reckon we may go a good deal further and see naught better nor queerer,reckon may go good deal see naught better queerer
386,But I won't deny I'll be glad to see this _Prancing Pony_he spoke of.,but i wont deny ill be glad to see this prancing ponyhe spoke of,wont deny ill glad see prancing ponyhe spoke
387,I hope it'll be like _The Green Dragon_ away back home!,i hope itll be like the green dragon away back home,hope itll like green dragon away back home
388,What sort of folk are they in Bree?',what sort of folk are they in bree,sort folk bree
389,"'There are hobbits in Bree,' said Merry, 'as well as Big Folk.",there are hobbits in bree said merry as well as big folk,hobbits bree said merry well big folk
390,I daresay it will be homelike enough.,i daresay it will be homelike enough,daresay homelike enough
391,_The Pony_ is a good inn by all accounts.,the pony is a good inn by all accounts,pony good inn accounts
392,My people ride out there now and again.',my people ride out there now and again,people ride
393,"'It may be all we could wish,' said Frodo; 'but it is outside the Shire all the same.",it may be all we could wish said frodo but it is outside the shire all the same,may could wish said frodo outside shire
394,Don't make yourselves too much at home!,dont make yourselves too much at home,dont make much home
395,Please remember -all of you  that the name of Baggins must NOT be mentioned.,please remember all of you that the name of baggins must not be mentioned,please remember name baggins must mentioned
396,"I am Mr. Underhill, if any name must be given.'",i am mr underhill if any name must be given,mr underhill name must given
397,They now mounted their ponies and rode off silently into the evening.,they now mounted their ponies and rode off silently into the evening,mounted ponies rode silently evening
398,"Darkness came down quickly, as they plodded slowly downhill and up again, until at last they saw lights twinkling some distance ahead.",darkness came down quickly as they plodded slowly downhill and up again until at last they saw lights twinkling some distance ahead,darkness came quickly plodded slowly downhill last saw lights twinkling distance ahead
399,"Before them rose Bree-hill barring the way, a dark mass against misty stars; and under its western flank nestled a large village.",before them rose breehill barring the way a dark mass against misty stars and under its western flank nestled a large village,rose breehill barring way dark mass misty stars western flank nestled large village
400,"Towards it they now hurried desiring only to find a fire, and a door between them and the night.",towards it they now hurried desiring only to find a fire and a door between them and the night,towards hurried desiring find fire door night
401,_,,
